3784
Degree	Column	Row	StrRaw	line	Type	diam	c	r	EConv0	EConv1	EConv2	OConv0	OConv1
107	292.49	0.00	0.00	28	7	32	296	184	-12.09	-2.38	2.63	8.70	8.06	553	
-98	299.16	0.00	0.00	28	7	32	296	208	-12.96	-1.17	-5.54	-12.78	0.44	554	
-102	296.50	224.22	-63.65	28	5	32	296	232	-25.28	-1.61	-12.00	-23.47	4.46	555	
148	293.89	0.00	0.00	28	7	32	296	256	5.43	2.16	3.45	2.45	5.71	556	
-127	290.51	0.00	0.00	28	7	32	296	280	18.21	6.79	18.39	1.77	13.77	557	
124	291.56	297.41	39.50	28	7	32	296	304	18.02	15.24	10.26	19.55	17.14	558	
124	298.56	327.59	20.72	28	7	32	296	328	2.40	3.37	-8.04	20.50	14.65	559	
156	295.12	0.00	0.00	28	7	32	296	352	-0.88	1.78	2.27	7.68	16.69	560	
134	294.86	0.00	0.00	28	7	32	296	376	2.03	1.05	1.81	5.81	5.81	561	
83	0.00	0.00	0.00	28	5	32	296	400	1.15	1.25	1.76	4.54	-0.31	562	
-136	291.94	0.00	0.00	28	7	32	296	448	2.20	1.42	3.53	-4.32	4.34	564	
-125	293.54	0.00	0.00	28	7	32	296	472	3.48	2.41	3.43	-9.91	7.13	565	
49	306.36	148.70	161.06	29	7	32	306	148	-4.20	5.48	-11.18	160.94	-135.41	571	
-129	311.65	0.00	0.00	29	7	32	306	172	-19.79	-0.22	-25.22	-8.65	15.48	572	
-101	306.50	209.61	-255.00	29	5	32	306	196	28.28	5.83	14.49	-16.42	2.84	573	
77	306.50	217.75	26.53	29	5	32	306	220	8.57	-1.95	10.68	24.07	0.24	574	
105	304.79	0.00	0.00	29	7	32	306	244	-5.30	-5.62	1.51	7.04	-4.40	575	
100	307.42	261.01	40.61	29	7	32	306	268	17.86	5.23	2.46	18.32	6.92	576	
-150	304.84	0.00	0.00	29	7	32	306	292	-3.87	-5.34	11.66	-13.35	25.57	577	
99	296.52	312.89	24.45	29	7	32	306	316	9.65	3.82	17.12	20.65	8.24	578	
169	309.95	0.00	0.00	29	7	32	306	340	1.26	-0.95	-5.91	4.45	11.16	579	
153	303.98	0.00	0.00	29	7	32	306	364	0.05	2.89	0.17	2.89	6.18	580	
95	311.16	0.00	0.00	29	7	32	306	412	4.21	3.04	1.97	1.35	-3.20	582	
-168	303.13	0.00	0.00	29	7	32	306	460	0.45	1.14	2.06	-0.77	4.55	584	
47	307.08	0.00	0.00	30	7	32	316	136	-3.05	0.44	-5.57	2.17	-1.95	590	
47	317.82	159.00	150.79	30	7	32	316	160	28.49	-8.26	56.34	146.50	-131.59	591	
-138	323.92	0.00	0.00	30	7	32	316	184	-7.88	4.90	-24.27	-4.71	10.66	592	
-103	316.17	205.31	-32.33	30	7	32	316	208	-11.73	-1.64	-3.70	-28.34	8.29	593	
-101	316.23	234.15	-42.24	30	7	32	316	232	8.71	-1.52	6.24	-40.79	6.84	594	
123	314.36	0.00	0.00	30	7	32	316	256	0.97	-3.25	5.85	10.07	5.08	595	
97	0.00	0.00	0.00	30	5	32	316	280	-13.33	-2.17	2.94	14.07	0.90	596	
-157	317.13	0.00	0.00	30	7	32	316	304	-10.85	-3.14	-6.09	-11.48	31.19	597	
98	302.68	0.00	0.00	30	7	32	316	328	4.51	3.22	8.91	14.10	3.62	598	
147	313.12	0.00	0.00	30	7	32	316	352	1.44	5.24	0.19	3.73	7.16	599	
130	317.12	0.00	0.00	30	7	32	316	376	-1.05	1.89	-2.75	4.36	2.86	600	
-8	322.24	0.00	0.00	30	7	32	316	400	-1.68	5.30	1.59	0.59	-6.92	601	
19	322.45	0.00	0.00	30	7	32	316	424	-3.36	2.65	11.83	5.87	-13.94	602	
-118	312.72	0.00	0.00	30	7	32	316	448	3.98	0.71	3.27	0.10	2.71	603	
-119	314.82	0.00	0.00	30	7	32	316	472	6.04	1.67	3.44	-7.74	6.38	604	
46	318.30	0.00	0.00	31	7	32	326	148	-9.64	1.60	-18.54	8.24	-7.57	610	
46	329.19	169.60	136.64	31	7	32	326	172	46.06	-12.88	95.45	122.64	-113.74	611	
-143	332.70	0.00	0.00	31	7	32	326	196	1.28	4.54	-11.69	-6.54	6.46	612	
84	320.88	0.00	0.00	31	7	32	326	220	-7.94	3.75	-4.98	17.51	2.51	613	
-106	336.85	0.00	0.00	31	7	32	326	244	-23.38	1.34	-12.46	-7.99	-0.28	614	
109	331.74	0.00	0.00	31	7	32	326	268	9.68	0.98	-5.18	3.18	8.88	615	
87	326.50	289.34	22.03	31	5	32	326	292	7.93	7.84	7.95	19.36	-0.89	616	
171	321.31	0.00	0.00	31	7	32	326	316	2.40	7.56	12.54	7.92	18.70	617	
110	327.06	0.00	0.00	31	7	32	326	340	5.54	1.62	0.60	2.26	5.02	618	
15	0.00	0.00	0.00	31	5	32	326	364	-0.15	2.49	4.02	3.82	0.07	619	
-54	330.65	0.00	0.00	31	7	32	326	388	5.79	7.49	0.34	-8.81	-6.11	620	
-23	329.15	0.00	0.00	31	7	32	326	412	-2.55	22.59	0.90	-19.05	-48.12	621	
46	331.35	433.27	21.76	31	7	32	326	436	7.96	0.57	17.57	19.02	-15.01	622	
140	338.87	0.00	0.00	32	7	32	336	40	0.10	-4.25	2.20	3.66	4.56	625	
48	329.57	167.98	48.82	32	7	32	336	160	-21.50	3.17	-38.80	22.09	-18.42	630	
50	340.65	179.15	125.49	32	7	32	336	184	59.38	-14.48	99.49	85.52	-68.47	631	
-111	339.66	209.75	-25.82	32	7	32	336	208	4.09	2.85	-6.59	-25.31	9.44	632	
-92	336.50	239.48	-46.56	32	5	32	336	232	21.40	3.27	8.73	-23.57	-3.50	633	
101	337.85	255.14	39.99	32	7	32	336	256	6.90	-2.21	3.27	39.05	9.09	634	
157	334.56	0.00	0.00	32	7	32	336	280	1.01	4.27	4.33	9.54	21.49	635	
154	0.00	0.00	0.00	32	5	32	336	304	0.86	-10.94	-2.50	5.46	4.32	636	
-170	0.00	0.00	0.00	32	5	32	336	328	1.68	5.86	8.79	4.36	2.02	637	
-48	342.55	0.00	0.00	32	7	32	336	376	7.29	7.10	3.57	-2.19	-5.96	639	
-50	338.32	404.06	-44.95	32	7	32	336	400	17.60	29.66	-9.38	-38.11	-32.37	640	
19	339.02	426.01	38.02	32	7	32	336	424	-7.21	21.44	16.51	36.93	-84.92	641	
33	342.97	446.48	30.93	32	7	32	336	448	7.68	4.32	47.65	29.35	-38.15	642	
-132	334.85	0.00	0.00	32	7	32	336	472	3.41	1.06	2.06	-3.00	4.44	643	
156	353.64	0.00	0.00	33	7	32	346	28	-0.02	-4.11	-1.00	1.52	3.66	644	
-149	332.84	0.00	0.00	33	7	32	346	52	4.56	6.78	5.42	-4.98	3.68	645	
49	343.24	177.55	74.27	33	7	32	346	172	-34.65	17.16	-63.63	52.93	-45.99	650	
43	353.12	190.22	95.96	33	7	32	346	196	45.62	-12.19	113.07	55.92	-60.49	651	
-127	355.20	210.28	-67.05	33	7	32	346	220	-17.07	3.10	-25.72	-12.79	8.29	652	
-126	348.28	0.00	0.00	33	7	32	346	244	-15.69	-6.61	-6.80	-7.73	16.12	653	
129	342.12	0.00	0.00	33	7	32	346	268	4.58	-1.17	12.14	12.88	10.18	654	
174	344.04	0.00	0.00	33	7	32	346	292	-0.21	2.10	4.29	2.42	13.60	655	
157	343.91	0.00	0.00	33	7	32	346	316	3.26	5.32	1.02	1.77	9.36	656	
-37	0.00	0.00	0.00	33	5	32	346	364	-0.51	3.82	-1.61	-2.16	0.13	658	
-47	347.62	391.53	-21.37	33	7	32	346	388	7.45	8.74	-0.76	-18.99	-19.52	659	
-40	344.78	404.87	-101.59	33	7	32	346	412	-43.99	-30.17	-15.94	-44.28	-72.02	660	
15	336.98	436.25	34.65	33	7	32	346	436	1.14	-41.20	-61.44	34.62	-55.38	661	
41	350.97	457.27	53.39	33	7	32	346	460	19.51	-4.92	59.02	46.68	-50.96	662	
144	350.48	0.00	0.00	34	7	32	356	40	0.32	6.64	-1.87	1.97	3.93	664	
-47	352.42	0.00	0.00	34	7	32	356	64	-1.84	-3.65	0.73	-2.71	-2.51	665	
42	349.42	189.32	86.83	34	7	32	356	184	-39.90	-8.19	-92.23	63.84	-58.29	670	
49	370.17	0.00	0.00	34	7	32	356	208	42.32	-7.93	68.39	14.20	-14.57	671	
-152	363.95	0.00	0.00	34	7	32	356	232	-5.74	-4.81	-19.42	-4.15	14.70	672	
120	361.24	258.12	22.58	34	7	32	356	256	-4.57	-0.33	-13.56	21.83	12.57	673	
146	352.41	0.00	0.00	34	7	32	356	280	6.18	3.06	8.56	7.68	10.73	674	
134	355.90	0.00	0.00	34	7	32	356	304	0.36	2.81	-2.06	5.04	4.91	675	
-76	354.76	0.00	0.00	34	7	32	356	376	5.98	1.07	0.36	-15.50	-4.63	678	
-56	356.03	400.09	-104.78	34	7	32	356	400	-5.50	-5.32	-3.76	-104.55	-68.95	679	
102	341.81	424.24	47.24	34	7	32	356	424	1.61	15.80	13.91	47.18	9.95	680	
-153	364.63	0.00	0.00	34	7	32	356	448	-1.26	0.65	-31.18	14.47	18.82	681	
52	360.45	466.32	61.49	34	7	32	356	472	29.31	-8.81	43.72	36.50	-26.40	682	
124	364.65	0.00	0.00	35	7	32	366	28	3.25	4.92	-2.43	4.53	2.42	683	
-49	364.31	0.00	0.00	35	7	32	366	52	-2.29	-4.37	1.30	-5.42	-4.54	684	
14	375.00	0.00	0.00	35	7	32	366	172	-0.07	1.89	2.96	1.32	-2.94	689	
54	365.20	199.16	127.17	35	7	32	366	196	-39.97	23.95	-64.08	116.13	-79.52	690	
-137	358.81	0.00	0.00	35	7	32	366	220	17.52	-2.17	37.88	-6.16	17.96	691	
178	365.70	0.00	0.00	35	7	32	366	244	-3.51	4.25	-2.63	-0.43	21.80	692	
133	366.52	0.00	0.00	35	7	32	366	268	1.40	5.07	-4.43	17.38	17.07	693	
-173	362.23	0.00	0.00	35	7	32	366	292	2.61	2.92	5.10	0.36	8.07	694	
-106	364.58	0.00	0.00	35	7	32	366	364	4.06	0.83	2.46	-11.05	3.36	697	
-64	366.39	390.80	-102.36	35	7	32	366	388	28.53	29.56	-16.15	-95.65	-40.52	698	
80	367.63	415.82	29.86	35	7	32	366	412	-11.14	-2.95	-1.21	25.91	-6.47	699	
41	365.90	437.15	31.26	35	7	32	366	436	-2.62	7.70	-13.23	31.09	-36.56	700	
58	367.24	476.26	0.00	35	7	32	366	460	-20.33	13.88	-23.81	9.76	-1.64	701	
134	369.82	0.00	0.00	36	7	32	376	16	3.69	4.78	2.33	3.87	4.04	702	
-42	373.66	0.00	0.00	36	7	32	376	40	-1.60	-4.00	-0.02	-5.53	-5.84	703	
38	362.84	0.00	0.00	36	7	32	376	184	-3.02	-0.47	-10.02	3.97	-3.33	709	
53	375.84	209.62	149.54	36	7	32	376	208	-21.41	2.57	-27.09	147.12	-107.12	710	
-140	373.78	0.00	0.00	36	7	32	376	232	6.78	1.50	12.87	-15.87	20.73	711	
115	376.82	0.00	0.00	36	7	32	376	256	-4.56	0.38	-3.18	16.27	8.56	712	
138	374.14	0.00	0.00	36	7	32	376	280	3.14	5.24	-0.65	3.77	6.57	713	
-146	370.66	0.00	0.00	36	7	32	376	304	1.46	0.92	3.03	-1.57	2.83	714	
136	376.43	0.00	0.00	36	7	32	376	328	2.31	1.70	-0.50	1.01	3.57	715	
-81	376.50	381.13	-43.78	36	5	32	376	376	19.82	11.41	0.86	-32.99	-1.20	717	
-65	376.50	389.12	-255.00	36	5	32	376	400	-48.89	-37.85	-1.64	-32.82	-16.75	718	
47	380.08	0.00	0.00	36	7	32	376	424	3.22	24.54	-12.15	17.46	-15.50	719	
60	374.67	449.33	55.51	36	7	32	376	448	-5.90	-10.41	-3.52	55.01	-30.92	720	
66	376.03	476.60	85.69	36	7	32	376	472	-36.54	6.18	-27.25	68.78	-30.69	721	
-44	385.16	0.00	0.00	37	7	32	386	28	-0.79	-2.73	0.62	-6.42	-6.55	722	
130	383.72	0.00	0.00	37	7	32	386	172	2.91	-0.30	4.65	6.32	5.35	728	
52	0.00	0.00	0.00	37	5	32	386	196	-10.60	-7.82	-14.95	10.89	-2.30	729	
69	385.16	218.41	143.64	37	7	32	386	220	36.75	-8.31	12.15	135.82	-55.73	730	
-151	385.00	0.00	0.00	37	7	32	386	244	-1.78	-0.19	5.80	-12.18	22.28	731	
120	384.42	0.00	0.00	37	7	32	386	268	5.54	5.98	-0.54	11.75	6.61	732	
-171	384.00	0.00	0.00	37	7	32	386	316	1.33	1.32	1.58	-0.64	4.60	734	
-125	0.00	0.00	0.00	37	5	32	386	364	3.60	-0.53	5.69	-4.25	0.72	736	
-86	386.50	388.65	-150.73	37	5	32	386	388	2.93	-0.76	-12.57	-150.66	-9.56	737	
99	380.74	406.86	50.24	37	7	32	386	412	23.98	8.71	21.92	32.72	16.62	738	
16	384.11	449.70	255.00	37	7	32	386	436	-36.96	-28.70	-24.59	21.30	-75.02	739	
78	386.50	452.76	60.04	37	5	32	386	460	25.68	-0.13	10.51	25.52	-4.50	740	
-46	395.72	0.00	0.00	38	7	32	396	16	-0.91	-1.70	0.20	-7.15	-6.90	741	
153	396.88	0.00	0.00	38	7	32	396	160	1.31	-1.44	1.54	3.73	7.63	747	
-51	402.07	0.00	0.00	38	7	32	396	184	-0.80	2.84	1.94	-7.04	-4.77	748	
70	401.91	211.75	78.78	38	7	32	396	208	-28.98	21.16	-8.83	68.71	-25.49	749	
56	398.40	228.36	80.74	38	7	32	396	232	34.62	-13.88	45.45	64.53	-38.58	750	
172	392.50	0.00	0.00	38	7	32	396	256	-2.42	6.57	1.03	-0.75	11.32	751	
144	395.43	0.00	0.00	38	7	32	396	280	2.69	1.04	1.09	1.97	3.77	752	
-140	395.41	0.00	0.00	38	7	32	396	328	0.92	0.18	1.04	-2.73	3.58	754	
-61	391.42	0.00	0.00	38	7	32	396	352	1.18	1.53	-2.16	-3.37	-1.23	755	
-105	396.50	383.66	-71.23	38	5	32	396	376	32.30	2.70	18.39	-34.69	8.91	756	
-101	0.00	0.00	0.00	38	5	32	396	400	-67.49	-10.18	-34.01	-8.98	-3.02	757	
-117	400.92	426.92	-80.42	38	7	32	396	424	23.42	-23.86	-5.10	-74.59	47.31	758	
116	399.79	447.19	78.63	38	7	32	396	448	13.05	22.53	-34.50	76.92	28.90	759	
-103	396.59	0.00	0.00	38	7	32	396	472	-49.91	-1.06	-23.68	-7.95	-12.76	760	
129	411.16	0.00	0.00	39	7	32	406	148	-3.12	-3.05	-2.68	5.36	4.60	766	
-42	413.84	0.00	0.00	39	7	32	406	172	2.31	6.49	0.29	-5.03	-3.93	767	
33	397.01	0.00	0.00	39	7	32	406	196	-2.21	-1.76	-6.32	2.67	-3.76	768	
66	402.96	222.40	125.08	39	7	32	406	220	-29.37	-29.71	-22.06	119.48	-53.85	769	
81	405.21	0.00	0.00	39	7	32	406	244	15.04	1.37	7.31	7.24	4.65	770	
144	403.50	0.00	0.00	39	7	32	406	268	1.20	2.77	0.98	3.96	5.40	771	
-144	400.61	0.00	0.00	39	7	32	406	316	3.14	1.57	3.87	0.35	3.38	773	
-132	405.19	0.00	0.00	39	7	32	406	340	2.71	1.01	1.50	-4.08	4.57	774	
-131	407.35	0.00	0.00	39	7	32	406	364	-1.11	3.81	-4.21	-1.16	-0.90	775	
-108	406.00	390.76	-150.23	39	7	32	406	388	41.16	-7.89	32.53	-140.73	41.50	776	
67	412.89	411.90	84.93	39	7	32	406	412	6.52	21.45	22.69	84.53	-32.86	777	
164	399.04	0.00	0.00	39	7	32	406	436	-31.96	42.95	5.88	13.27	44.55	778	
107	406.50	451.32	94.58	39	5	32	406	460	31.73	24.79	0.73	26.53	-6.34	779	
124	414.70	0.00	0.00	40	7	32	416	136	-1.04	-2.50	3.34	6.29	3.89	785	
-45	422.86	0.00	0.00	40	7	32	416	160	3.00	6.88	-1.21	-2.80	-3.36	786	
101	416.50	215.81	33.76	40	5	32	416	208	-15.10	-11.72	-7.23	15.88	1.26	788	
97	423.65	229.50	139.25	40	7	32	416	232	48.20	7.15	-7.77	123.97	17.74	789	
-125	409.47	0.00	0.00	40	7	32	416	256	-1.82	1.56	1.70	-3.99	3.04	790	
-167	414.00	0.00	0.00	40	7	32	416	280	2.13	0.81	2.22	-0.12	4.05	791	
-151	414.94	0.00	0.00	40	7	32	416	328	1.28	-0.72	2.77	-0.84	4.63	793	
-133	414.84	0.00	0.00	40	7	32	416	352	2.77	2.54	1.07	-7.01	6.87	794	
-88	0.00	0.00	0.00	40	5	32	416	376	5.08	-1.95	-1.22	-12.74	-0.72	795	
-123	419.07	398.10	-126.58	40	7	32	416	400	-36.52	-11.47	-44.55	-117.60	75.72	796	
31	417.38	416.31	76.08	40	7	32	416	424	30.62	-0.29	28.08	28.72	-72.75	797	
72	423.62	449.67	35.93	40	7	32	416	448	-5.36	9.13	4.44	35.30	-11.70	798	
111	416.50	484.95	255.00	40	5	32	416	472	-72.28	-57.42	9.94	44.28	-12.69	799	
135	431.62	0.00	0.00	41	7	32	426	124	-1.67	-4.24	0.74	2.70	2.67	804	
-46	435.99	0.00	0.00	41	7	32	426	148	3.55	5.98	0.47	-2.56	-2.52	805	
157	435.15	0.00	0.00	41	7	32	426	196	-1.18	-8.07	-2.94	2.62	6.17	807	
103	420.06	221.72	145.35	41	7	32	426	220	-22.50	21.43	13.52	142.60	36.83	808	
83	0.00	0.00	0.00	41	5	32	426	244	12.45	5.65	7.41	5.96	-0.32	809	
-170	420.00	0.00	0.00	41	7	32	426	316	0.97	1.65	3.16	0.44	3.41	812	
-141	420.21	0.00	0.00	41	7	32	426	340	3.10	4.38	2.22	-3.71	4.13	813	
-109	417.99	0.00	0.00	41	7	32	426	364	1.68	2.21	3.58	-9.90	2.98	814	
-128	422.38	392.41	-36.03	41	7	32	426	388	14.95	-4.71	27.49	-29.53	19.09	815	
-142	430.02	408.98	-75.42	41	7	32	426	412	-29.26	-4.70	-73.96	-64.24	93.48	816	
34	426.83	436.65	26.03	41	7	32	426	436	-0.50	1.16	0.99	26.01	-37.65	817	
-22	423.92	0.00	0.00	41	7	32	426	460	-7.36	-34.72	4.66	-4.78	-52.72	818	
162	442.79	0.00	0.00	42	7	32	436	112	1.24	-3.94	-0.92	1.36	4.47	823	
129	0.00	0.00	0.00	42	5	32	436	136	6.04	7.71	3.30	1.97	0.01	824	
144	451.18	0.00	0.00	42	7	32	436	160	-1.98	-6.32	-0.57	-1.75	2.03	825	
168	429.01	0.00	0.00	42	7	32	436	184	-1.48	3.05	2.39	2.16	4.23	826	
73	447.84	214.06	48.18	42	7	32	436	208	-22.94	16.49	-3.86	31.81	-10.82	827	
62	438.43	230.50	108.52	42	7	32	436	232	26.73	4.80	27.97	103.09	-51.64	828	
-155	435.54	0.00	0.00	42	7	32	436	256	0.27	0.17	0.81	-1.98	4.54	829	
143	0.00	0.00	0.00	42	5	32	436	328	3.48	5.30	3.04	1.07	0.74	832	
-80	442.07	0.00	0.00	42	7	32	436	352	1.86	0.54	2.17	-7.54	-1.65	833	
-93	0.00	0.00	0.00	42	5	32	436	376	1.61	1.07	3.82	-10.57	0.14	834	
-136	431.60	403.86	-39.59	42	7	32	436	400	14.91	-1.05	39.78	-34.19	32.79	835	
-157	438.39	422.27	-49.57	42	7	32	436	424	-13.42	-11.36	-39.59	-46.52	120.51	836	
-175	0.00	0.00	0.00	42	5	32	436	448	-5.08	-50.84	-61.47	2.44	13.23	837	
112	437.95	471.44	91.40	42	7	32	436	472	12.40	19.04	-21.78	90.08	31.79	838	
133	451.21	0.00	0.00	43	7	32	446	100	-2.48	-4.88	0.35	3.95	3.59	842	
-136	448.54	0.00	0.00	43	7	32	446	124	-2.04	2.78	-5.73	-1.90	4.86	843	
-69	459.08	0.00	0.00	43	7	32	446	148	-2.24	0.29	3.40	-2.99	-1.94	844	
-10	452.16	0.00	0.00	43	7	32	446	172	0.26	2.99	1.63	-0.41	-4.08	845	
5	440.94	0.00	0.00	43	7	32	446	196	0.25	-3.96	-5.61	0.55	-8.96	846	
67	446.25	222.06	91.50	43	7	32	446	220	-17.92	11.29	-21.80	88.69	-31.34	847	
71	444.34	239.66	79.64	43	7	32	446	244	36.65	-11.06	22.94	58.41	-15.39	848	
-61	441.99	0.00	0.00	43	7	32	446	340	1.06	-2.13	0.91	-4.98	-1.99	852	
-111	447.83	0.00	0.00	43	7	32	446	364	2.05	-0.07	0.04	-9.58	4.11	853	
-91	0.00	0.00	0.00	43	5	32	446	388	-0.06	-0.14	-0.50	-7.55	0.19	854	
-145	442.44	0.00	0.00	43	7	32	446	412	2.97	-2.62	27.17	-18.68	29.21	855	
-166	444.05	435.45	-28.74	43	7	32	446	436	-3.84	17.37	41.50	-28.34	127.62	856	
158	446.33	462.82	40.29	43	7	32	446	460	-11.29	19.26	-21.39	37.62	106.76	857	
138	0.00	0.00	0.00	44	5	32	456	112	3.77	7.61	1.17	1.44	1.48	862	
-28	455.26	0.00	0.00	44	7	32	456	136	-1.82	-0.95	-1.16	-2.57	-5.01	863	
60	454.29	0.00	0.00	44	7	32	456	208	-9.27	1.90	-9.05	11.09	-5.85	866	
86	456.50	233.40	137.15	44	5	32	456	232	-15.90	-17.84	-2.45	135.73	-10.09	867	
-113	442.57	0.00	0.00	44	7	32	456	352	2.03	2.19	2.31	-3.30	1.26	872	
-129	456.00	0.00	0.00	44	7	32	456	376	2.06	-0.62	2.52	-10.35	8.92	873	
-145	458.45	0.00	0.00	44	7	32	456	400	0.26	-1.33	-1.60	-5.90	8.04	874	
-166	452.00	0.00	0.00	44	7	32	456	424	2.41	4.46	10.93	-1.50	16.19	875	
-169	450.64	0.00	0.00	44	7	32	456	448	0.61	17.84	32.81	-4.22	44.11	876	
152	451.23	0.00	0.00	44	7	32	456	472	2.08	24.83	3.47	12.67	26.59	877	
121	466.73	0.00	0.00	45	7	32	466	100	2.64	3.66	-2.45	5.49	2.43	881	
-39	462.40	0.00	0.00	45	7	32	466	124	-1.93	-5.54	-0.37	-5.19	-6.20	882	
75	465.05	225.13	77.03	45	7	32	466	220	-34.88	-4.42	-17.45	58.02	-15.75	886	
92	466.50	239.26	107.00	45	5	32	466	244	50.43	10.60	6.75	74.20	3.65	887	
-131	464.96	0.00	0.00	45	7	32	466	364	2.29	0.53	1.89	-4.13	4.27	892	
-137	463.71	0.00	0.00	45	7	32	466	388	1.04	1.50	3.70	-8.59	8.62	893	
-142	465.46	0.00	0.00	45	7	32	466	412	0.21	3.41	-1.87	-4.78	7.09	894	
-163	456.38	0.00	0.00	45	7	32	466	436	0.57	1.26	3.75	1.43	2.38	895	
156	455.46	0.00	0.00	45	7	32	466	460	1.93	3.68	4.41	3.91	3.29	896	
149	473.73	0.00	0.00	46	7	32	476	88	-1.96	3.69	-1.52	3.86	5.83	900	
-43	475.16	0.00	0.00	46	7	32	476	112	-0.63	-2.89	1.01	-5.72	-6.00	901	
108	478.06	232.01	165.60	46	7	32	476	232	10.51	-0.55	-11.09	165.09	55.92	906	
120	466.59	0.00	0.00	46	7	32	476	256	2.91	2.59	1.73	1.25	1.47	907	
-150	475.18	0.00	0.00	46	7	32	476	328	0.68	0.56	0.90	-2.40	4.38	910	
-165	474.63	0.00	0.00	46	7	32	476	352	1.43	1.21	1.43	-1.30	5.32	911	
-135	476.92	0.00	0.00	46	7	32	476	376	1.24	-0.82	0.95	-5.52	5.95	912	
-150	474.51	0.00	0.00	46	7	32	476	400	2.06	2.45	2.42	-5.81	9.95	913	
-176	479.36	0.00	0.00	46	7	32	476	424	-0.19	-3.66	-3.19	-1.08	12.15	914	
165	479.97	0.00	0.00	46	7	32	476	448	0.68	-4.17	-2.14	2.62	9.84	915	
174	476.61	0.00	0.00	46	7	32	476	472	-0.45	0.03	-0.43	0.82	8.42	916	
90	0.00	0.00	0.00	47	5	32	486	76	1.08	2.35	3.69	9.14	0.23	919	
-42	484.68	0.00	0.00	47	7	32	486	100	0.28	-1.76	-0.24	-5.89	-6.07	920	
97	473.06	224.40	134.98	47	7	32	486	220	-55.92	-6.23	14.58	110.74	13.70	925	
113	479.12	237.21	58.78	47	7	32	486	244	26.34	22.68	5.13	27.77	10.17	926	
-166	478.48	0.00	0.00	47	7	32	486	340	0.98	2.33	2.85	-1.21	3.00	930	
-146	485.11	0.00	0.00	47	7	32	486	364	1.42	-0.29	2.43	-2.72	5.28	931	
-158	486.09	0.00	0.00	47	7	32	486	388	1.18	-0.10	1.58	-4.08	11.15	932	
-163	487.14	0.00	0.00	47	7	32	486	412	-0.36	-2.75	0.79	-4.23	14.44	933	
-179	486.37	0.00	0.00	47	7	32	486	436	-0.59	0.13	0.01	-0.08	17.31	934	
171	483.14	0.00	0.00	47	7	32	486	460	3.65	5.89	2.82	0.01	10.56	935	
-29	496.27	0.00	0.00	48	7	32	496	88	2.97	-0.86	1.98	-4.56	-7.96	939	
59	492.00	0.00	0.00	48	7	32	496	208	-3.16	0.48	-3.29	2.53	-1.41	944	
63	498.24	231.92	171.20	48	7	32	496	232	12.83	-1.73	35.35	170.43	-80.66	945	
-162	492.41	0.00	0.00	48	7	32	496	376	2.03	2.33	3.25	-1.62	5.74	951	
-154	493.21	0.00	0.00	48	7	32	496	400	2.04	2.13	5.24	-4.32	9.93	952	
-177	493.90	0.00	0.00	48	7	32	496	424	0.68	4.07	3.22	-1.06	13.74	953	
-175	493.84	0.00	0.00	48	7	32	496	448	2.34	5.76	0.49	-2.60	9.81	954	
165	492.05	0.00	0.00	48	7	32	496	472	0.17	3.21	3.46	3.13	7.61	955	
82	506.50	226.99	64.31	49	5	32	506	220	-30.37	-24.09	-31.69	36.03	2.13	964	
81	506.50	237.73	123.22	49	5	32	506	244	57.39	6.55	20.85	65.20	-10.66	965	
-178	500.96	0.00	0.00	49	7	32	506	412	1.10	3.32	2.43	-1.01	4.82	972	
178	502.18	0.00	0.00	49	7	32	506	436	1.60	3.25	1.65	-0.91	4.88	973	
-129	501.16	0.00	0.00	49	7	32	506	460	-0.89	3.02	-0.12	-2.66	3.23	974	
118	519.94	0.00	0.00	50	7	32	516	208	-5.53	-4.62	-1.56	8.03	5.11	983	
106	519.26	232.84	160.83	50	7	32	516	232	-7.09	0.99	-29.32	160.56	46.17	984	
179	0.00	0.00	0.00	50	5	32	516	328	1.22	3.30	3.14	-0.59	0.67	988	
-4	527.95	0.00	0.00	50	7	32	516	376	1.44	3.06	3.24	-1.07	-2.48	990	
14	0.00	0.00	0.00	50	5	32	516	400	1.94	2.75	3.66	-0.39	-0.91	991	
172	502.50	0.00	0.00	50	7	32	516	424	1.76	2.88	2.51	0.06	1.63	992	
-123	505.24	0.00	0.00	50	7	32	516	448	3.52	2.20	3.69	-2.69	1.87	993	
91	0.00	0.00	0.00	50	5	32	516	472	1.56	1.98	3.02	3.91	0.54	994	
127	525.26	0.00	0.00	51	7	32	526	196	-0.56	-2.47	3.30	6.32	4.61	1002	
90	526.50	224.91	112.37	51	5	32	526	220	-49.75	3.11	7.62	87.01	-0.83	1003	
110	517.16	238.46	69.88	51	7	32	526	244	33.37	29.25	8.34	42.53	11.45	1004	
-5	529.92	0.00	0.00	51	7	32	526	316	1.22	2.52	1.49	-0.02	-5.11	1007	
-10	530.14	0.00	0.00	51	7	32	526	340	1.26	2.59	1.97	-0.93	-5.56	1008	
-11	527.79	0.00	0.00	51	7	32	526	364	0.87	1.05	0.85	-1.16	-5.88	1009	
11	528.43	0.00	0.00	51	7	32	526	388	0.98	0.83	1.32	0.79	-4.42	1010	
14	531.34	0.00	0.00	51	7	32	526	412	1.06	1.50	2.37	0.73	-3.55	1011	
0	533.46	0.00	0.00	51	7	32	526	436	0.47	2.19	3.48	-1.45	-4.01	1012	
